Domestic Overnight Trips
"Nights (000), Calendar year and Month returned from trip by Stopover state/region/SA2"
Counting: Nights (000)
,,,AAA,AAB,ABA,ABB,ACA,ADA,ADB,ADC,ADD,AEA,AEB,AEC,AED,AFA,BAA,BAB,BAC,BBA,BCA,BCB,BCC,BDA,BDB,BDC,BDD,BDE,BDF,BEA,BEB,BEC,BED,BEE,BEF,BEG,BEH,CAA,CAB,CAC,CBA,CBB,CBC,CBD,CCA,CCB,CCC,CDA,CDB,DAA,DAB,DAC,DBA,DBB,DBC,DCA,DCB,DCC,DCD,DDA,DDB,EAA,EAB,EAC,EBA,ECA,FAA,FBA,FBB,FCA,FCB,GAA,GAB,GAC,GBA,GBB,GBC,GBD
,,March,1276.9054269999999,146.9956828,778.14692790000004,1172.698566,1065.7959169999999,57.961089899999997,123.73900620000001,178.27444149999999,106.63281050000001,286.6533695,211.83194610000001,93.311465499999997,119.7892756,570.53358930000002,1146.24458,326.71215890000002,171.95759380000001,32.327993499999998,194.4168837,159.9939459,257.61514069999998,118.0855523,79.112904599999993,159.8485422,41.777050600000003,49.434797500000002,8.3967969,123.76603,20.542069099999999,374.9377811,73.108767599999993,23.892636499999998,68.578829299999995,55.406034300000002,27.5704055,1098.8305700000001,1109.516576,874.50218940000002,265.95381850000001,102.0118745,54.278816399999997,36.208525799999997,22.830768299999999,84.8672009,137.87327429999999,236.84847049999999,12.0778135,635.25654940000004,24.0136951,14.4538528,116.5049611,105.4483908,73.375793999999999,46.652198200000001,44.550797000000003,31.056675299999998,89.770097300000003,103.6537374,178.9075685,761.45226190000005,125.40245299999999,572.37135799999999,137.96634280000001,123.0443034,381.98494349999999,145.8948432,141.1178008,183.40570919999999,31.508490299999998,147.57515219999999,14.852185499999999,11.4272624,5.2129498999999999,6.0646098000000004,38.573888199999999,2.8181335000000001
,,April,1635.235844,268.70802049999998,576.39097170000002,1492.9564029999999,1143.537646,148.09656219999999,184.12314090000001,370.7147928,214.4280139,426.55476090000002,300.2193484,70.445481000000001,144.97054900000001,396.47896919999999,1515.6487,278.83206100000001,128.94530570000001,38.443282199999999,198.95422110000001,204.9576251,131.40477949999999,227.79274899999999,171.25037689999999,301.50112489999998,88.083214100000006,64.937444499999998,10.772767099999999,206.6143447,3.6902864000000002,403.99768180000001,180.6002714,24.5583372,60.603931500000002,91.596895200000006,15.322244599999999,1094.591496,1145.810827,707.73270379999997,216.83037400000001,357.51746680000002,74.6357699,89.144840200000004,163.5059353,216.73477460000001,535.75179809999997,494.46732370000001,117.46203130000001,501.7354828,59.039396799999999,13.5035662,100.3734527,117.2117786,54.803663299999997,26.064603600000002,181.89630930000001,52.794673099999997,241.14254149999999,237.66687189999999,142.0414518,854.56068430000005,316.2914093,568.82958410000003,333.62378000000001,191.37689090000001,470.81611450000003,65.879076800000007,211.8099757,204.7420429,13.4069608,222.5761665,43.785177300000001,12.278764300000001,36.5427289,9.8040664,104.84478300000001,6.1750232
,,May,1679.5765409999999,161.28444529999999,650.43526910000003,890.52967460000002,559.52781119999997,56.912635199999997,137.2279096,220.48467360000001,117.91374759999999,349.61070230000001,310.51718199999999,145.30631769999999,84.761735799999997,421.40839640000002,1559.014954,166.0766007,138.00674190000001,24.5129424,232.18149320000001,107.29458649999999,85.713610599999996,129.67391939999999,81.026119800000004,273.43196089999998,123.88206409999999,68.0706773,11.401347700000001,205.79303440000001,6.6489497999999996,328.53855809999999,98.342128500000001,36.641748800000002,74.478833600000002,60.861202200000001,16.128178399999999,937.80751310000005,1035.3868669999999,632.1296552,201.96797810000001,66.727858800000007,213.06319690000001,213.8570359,142.0064629,287.70126390000001,675.74073090000002,207.61684940000001,189.71508610000001,543.78799040000001,28.857858199999999,12.0973918,86.3181498,106.3292026,23.349036099999999,21.466829000000001,36.659337499999999,50.522665799999999,123.86803759999999,179.0075918,148.86255919999999,680.50066790000005,155.23378539999999,357.49675669999999,109.45384180000001,160.1204788,334.8045947,34.586630999999997,127.558808,138.55554849999999,21.6040694,360.6619622,29.029314200000002,78.795307600000001,9.3941143999999994,55.053859699999997,48.230153999999999,21.438899599999999
,,June,1453.8955390000001,162.61682970000001,332.46114230000001,758.62207239999998,419.56977590000002,120.8664086,111.6140485,113.3172751,196.42984509999999,375.8282112,251.88466009999999,60.830659199999999,128.46240850000001,285.35747900000001,1317.9380329999999,156.8458315,163.29589179999999,71.447660900000002,87.474772400000006,148.4852506,109.8492773,86.253038900000007,52.281712400000004,331.4328256,83.360784899999999,6.4215982,28.226314800000001,132.22968159999999,4.7295765000000003,183.3454189,146.92035469999999,66.483052999999998,60.937173999999999,55.911135399999999,20.027343699999999,729.75466659999995,874.16184780000003,776.0296773,476.33777759999998,142.06977560000001,210.77249509999999,217.99924240000001,102.4069018,141.66009769999999,768.14790410000001,243.339429,304.10696130000002,443.67643420000002,6.5969996000000002,20.9246427,57.955628099999998,76.865920500000001,6.4359036999999999,14.1570874,43.268290800000003,20.322612800000002,139.14721539999999,118.49769310000001,71.248542200000003,725.18596520000006,192.24412699999999,360.26590549999997,256.06765739999997,118.1360719,202.0274675,27.732633,116.77371580000001,102.8963179,32.730279899999999,299.57927660000001,120.1526145,51.127966299999997,9.8653142000000003,70.040248399999996,127.70014569999999,30.573762299999999
,,July,1284.7959679999999,176.59632999999999,565.0419296,985.13318260000005,355.13838800000002,406.95793609999998,122.43246910000001,174.99748120000001,134.9591604,343.8132147,264.90995930000003,230.80027010000001,133.9506279,478.91909870000001,1709.8079660000001,231.670413,140.34978469999999,17.7683903,40.602339600000001,139.70150380000001,83.757155600000004,197.06494459999999,71.266357200000002,404.77684019999998,109.2286045,39.583246699999997,27.671190200000002,250.86925740000001,17.3381626,254.7897433,125.0540168,38.713253399999999,21.871461100000001,102.4547792,46.707039799999997,1192.9864869999999,1328.4051890000001,1016.219215,1079.6153850000001,219.31965260000001,107.70222510000001,112.5574677,251.16808850000001,521.09084640000003,1055.084486,365.36164600000001,451.52292820000002,738.16809799999999,109.09238190000001,26.722773,59.642600299999998,69.491049399999994,36.371926100000003,53.042607199999999,48.8367814,50.256928799999997,368.31806330000001,108.5434279,74.553524699999997,534.01282289999995,443.08930959999998,352.80886459999999,598.41475909999997,190.23787519999999,229.89285820000001,39.360674299999999,142.43822560000001,57.660885999999998,13.9351919,300.7383304,63.798786800000002,56.831321799999998,29.491654400000002,84.454691999999994,165.3712165,51.077033299999997
,,August,1181.506901,201.46322670000001,558.63814830000001,978.05482529999995,482.53643119999998,532.77671769999995,125.61158450000001,163.45373559999999,118.76629269999999,191.53412729999999,254.26694269999999,190.40963350000001,122.1425697,292.55215340000001,1515.4326080000001,130.70077380000001,134.26330970000001,67.621491599999999,53.836319400000001,156.8206581,86.810907200000003,85.139127599999995,51.689895,317.08876579999998,38.061511000000003,10.3631648,14.6785874,125.7936923,7.0086367000000003,172.642315,123.5856824,32.6505723,34.824038100000003,37.024174199999997,7.7247139000000002,1332.0087860000001,998.54095110000003,801.54386260000001,526.38480470000002,57.4202133,206.41154589999999,172.84771799999999,120.63464209999999,370.28413920000003,1194.437715,260.77760469999998,390.7562648,613.42360670000005,18.6697372,10.258157300000001,70.408463400000002,49.6703136,20.0166474,15.129110000000001,67.694877700000006,22.175949200000002,209.96568289999999,38.335378900000002,79.516859100000005,476.0698008,281.1976315,222.0426224,376.86216910000002,145.83646400000001,293.15474619999998,31.1090771,133.0917977,71.389264100000005,13.6195396,622.04608519999999,75.133841099999998,85.065349699999999,22.703839299999999,39.186935599999998,108.3834028,23.8806762
,,September,1658.7402199999999,196.2468969,549.98435670000003,1065.178263,423.22153450000002,160.57471810000001,204.28447560000001,589.69576140000004,232.5861027,404.55601789999997,423.08688169999999,138.01392200000001,162.96556889999999,432.534539,1401.120273,139.61010859999999,198.50299039999999,35.6152479,297.3773539,151.544399,113.5439944,94.147262999999995,71.3854951,376.59167639999998,60.670479200000003,22.1825896,6.5061774000000003,153.72394890000001,18.229616199999999,336.04336790000002,140.97043579999999,37.673555399999998,136.8308184,63.965357099999999,26.682932099999999,1288.663337,1251.6074470000001,1447.5099499999999,454.34399519999999,242.97986069999999,342.64833090000002,155.48797139999999,346.60972959999998,627.89863449999996,1091.7258999999999,369.11032130000001,482.84283599999998,550.80460289999996,34.8830569,17.1920085,58.058016799999997,63.509847700000002,34.302333900000001,44.566826399999997,50.413337900000002,41.0617126,264.52454610000001,116.589327,66.834445299999999,787.32962950000001,378.6714844,375.55534280000001,396.63160979999998,193.4060977,253.545478,31.489308600000001,101.54262799999999,71.108565600000006,26.0789008,303.18898230000002,39.791181899999998,75.028167199999999,17.373285599999999,83.879431499999995,225.6103335,36.3616533
,,October,2001.227774,254.5288721,814.34548889999996,1661.8059960000001,934.16875760000005,132.581334,260.36704470000001,174.65425540000001,238.3420429,486.15010760000001,398.70256690000002,101.2023075,130.74062699999999,515.99275169999999,1688.919001,148.43520950000001,136.07500909999999,81.776895499999995,166.67287200000001,388.95327589999999,108.194559,138.8696534,80.562288600000002,156.32143379999999,105.43634609999999,13.7955079,62.708898400000002,343.9240155,78.6501667,289.78243709999998,88.096875600000004,39.548414800000003,71.435642200000004,67.912118699999994,42.779351499999997,1353.286351,1214.71164,1462.889283,467.31990930000001,206.04180349999999,342.61400989999999,93.112604599999997,358.21827039999999,180.21405720000001,780.73804610000002,250.26789049999999,244.22216309999999,666.98996709999994,43.329261700000004,55.622438899999999,95.997736700000004,125.0720678,86.489863499999998,82.642144400000006,46.4377979,19.7845467,366.88495410000002,184.53651840000001,123.0662631,883.06511509999996,326.56191999999999,395.86837029999998,195.46499159999999,160.65280290000001,382.96662129999999,30.4669244,141.35220079999999,24.384642599999999,26.1230157,212.3102963,25.198737600000001,60.3969831,1.5755488,53.600190699999999,101.1237708,37.410785199999999
,,November,1777.7931349999999,241.3727068,645.70474019999995,1412.051989,652.10925139999995,108.4737425,250.155924,330.40280780000001,181.22204840000001,385.04046890000001,319.81484790000002,65.931296000000003,100.2265506,230.40023310000001,1801.7060140000001,236.91520420000001,310.98867360000003,32.641709499999997,205.569729,191.05893850000001,110.6727473,173.38712860000001,73.380357399999994,264.52583529999998,100.61725319999999,43.9978585,27.4390869,112.41908189999999,4.6739193999999999,425.8882375,229.62309920000001,56.923954000000002,44.520207599999999,44.467230499999999,5.0389675,1148.2897419999999,681.27514369999994,834.89149269999996,384.10422690000001,286.84992119999998,51.835633399999999,175.36723219999999,84.956840600000007,127.2470287,802.25173970000003,498.49467900000002,169.64087670000001,718.94407609999996,31.006171200000001,4.5493351000000004,108.1041797,148.93587919999999,26.759445700000001,31.965109900000002,45.483645299999999,17.154035199999999,153.7123398,105.9424174,135.05390610000001,602.05168649999996,169.77075149999999,402.7146381,144.95862930000001,212.4871818,342.22460740000002,63.486241200000002,178.3822303,92.681588300000001,47.549308000000003,239.23691450000001,90.492176099999995,24.076895,35.921087700000001,35.128408399999998,90.410944599999993,36.103391500000001
,,December,1484.2119150000001,449.64966679999998,768.79284389999998,1287.6115560000001,808.41278899999998,59.6802165,188.6252187,228.6336005,119.4254495,334.51489420000001,296.69444779999998,27.6689848,60.300876000000002,365.31197759999998,1389.7559510000001,197.90486870000001,165.8613593,33.602839699999997,117.70881850000001,153.2563553,135.55192880000001,124.3719668,117.3939795,141.2145084,143.03301830000001,13.853156999999999,11.184241200000001,151.6413503,23.873283900000001,321.34231060000002,109.897702,7.4190616,14.4726512,18.0582776,26.974429499999999,1042.6950280000001,1098.595851,834.21330290000003,392.78771019999999,179.5710397,116.9294555,198.40440630000001,84.564749800000001,194.9295649,458.65530430000001,366.80321479999998,100.2802777,857.75885010000002,33.485808300000002,14.913028199999999,101.3597261,70.1163995,33.375726499999999,53.838582799999998,48.864637899999998,20.714192700000002,49.1981769,88.841799199999997,84.436146199999996,907.19355780000001,125.45107590000001,427.38315249999999,162.17282929999999,199.97598819999999,211.1249799,78.773908300000002,110.4104823,157.82381269999999,27.610523199999999,276.13538870000002,11.5606556,10.9013352,0,8.1580393000000004,20.120994899999999,35.369092899999998
,2010,January,2955.4039859999998,684.4917557,1119.556188,3633.746924,3137.0323530000001,328.74496929999998,232.01866380000001,357.51430649999998,278.96997979999998,747.6145861,529.67780649999997,56.243415599999999,205.51897700000001,654.28705860000002,2114.186213,1073.3531109999999,1010.695597,39.3734459,371.87438680000002,410.66680250000002,709.24602479999999,253.6422901,155.44980570000001,644.49352399999998,160.81456130000001,67.785059000000004,73.782902399999998,404.72702670000001,11.4432615,1293.797605,189.71379909999999,39.048636399999999,68.151488999999998,132.04985289999999,22.936404700000001,1889.062068,1945.6776990000001,1671.000875,469.92294140000001,292.73037440000002,409.75097319999998,242.50824030000001,256.88486660000001,248.1957961,1018.587072,373.06454930000001,80.101349099999993,693.01832960000002,17.727938900000002,28.081938300000001,351.57182640000002,311.26248750000002,53.5611137,133.1268163,173.00676300000001,35.753202600000002,61.936656399999997,201.91494399999999,309.65362090000002,1263.5332209999999,316.8878823,1039.40263,224.12134979999999,156.53995459999999,692.87789229999998,272.02482020000002,380.42250430000001,367.16278949999997,71.571894299999997,175.47677239999999,17.7445725,57.090393499999998,42.942470800000002,64.641550300000006,25.712962399999999,5.3767560000000003
,,February,1526.1867990000001,235.01061340000001,501.95517890000002,982.33295829999997,877.31738859999996,93.6184765,116.94368009999999,134.22642980000001,113.653136,166.19538539999999,159.509929,7.3509146000000003,50.031673699999999,499.79674169999998,1424.806298,220.06393109999999,151.92775889999999,9.2503202000000009,156.8589776,141.88651719999999,138.32505459999999,160.18614779999999,62.080099300000001,127.1140879,70.955611099999999,14.2964141,3.942069,56.546848599999997,24.122499999999999,312.56787379999997,83.644138900000002,17.7319183,174.9263387,22.3031936,13.4876875,754.90101949999996,1053.683012,747.73813600000005,214.9444665,2.0213185,52.333036,277.63909690000003,72.906020600000005,168.93241810000001,130.8974997,387.97572689999998,272.4279866,472.84905329999998,21.2734481,19.901429100000001,151.22527120000001,117.7440048,13.0576404,24.603246500000001,44.152504200000003,37.989230300000003,89.041596200000001,30.089305899999999,102.8027828,576.11324569999999,42.905014600000001,582.03013759999999,159.03416469999999,109.8267077,337.3009247,49.099093500000002,165.27215509999999,87.207799399999999,24.020408,91.531322200000005,2.6986713,11.017810000000001,1.5257844,13.731162299999999,15.460266799999999,35.743212499999998
