"Mbb1","Mbb2","MCh1","MCh2","VSAg","VSAng","VSEg","VSEng","PD:J-M(I","PD:A-J(I","PD:J-M(D","PD:A-J(D","FECa","FECt","Dffr","Dhge","GL(E","GL(O","BSNS","BSES","KEs1","KEs2","KEf1","KEf2","ERSF","ERGM","S:17t1","S:18t1","F:hi","F:ci","R2as","R2:t","Bll1","B2()","E:ff","E:vf"
-5.2747546,2.0449378,-5.1323828,4.550465,259.29811,286.25959,269.87291,437.45092,149,204,895,966,-3.0596,-12.849,2.0585045,-11.513963,17406,7490,-0.2816,0.0953,-914,-436,-604,-570,0.16326531,1.807,29.9,38.4,0.86389,1,0.77190203,-1.0034027,-0.054,0.003,0.9695215,1.0532742
-5.2573396,2.0787324,-5.0547964,4.6683699,268.82335,286.43522,251.33578,375.01117,134,187,850,934,-4.4596,-24.849,2.0585045,-11.513963,17400,7482,-0.3332,0.0714,-910,-504,-612,-582,0.16448721,1.8235,36.4,33.7,0.8634,-0.96725,0.81663055,-1.0384251,-0.094,0.002,1.0112465,1.0808895
-5.2237179,2.1332459,-4.9029445,4.8348362,259.67662,313.86276,257.33084,307.02997,144,166,949,920,-5.4596,-20.849,2.0585045,-11.513963,17391,7472,-0.3075,0.1857,-911,-532,-637,-552,0.16253555,1.808,96.2,52.8,0.87339,0.99424,0.85137673,-1.0584731,-0.334,0.002,-1.0332807,-0.75552345
-5.1353133,2.1795002,-4.7377523,4.9502722,252.55024,382.74495,257.87025,295.44011,179,173,913,1045,-6.5596,-28.849,2.0585045,-11.513963,17373,7458,-0.2693,0.1896,-908,-549,-688,-534,0.16187778,1.798,26.4,54.2,-1.1348,0.99795,0.93489281,-0.91429015,-0.175,-0.018,-1.0332807,1.0394666
-5.0192434,2.2097709,-4.5917088,5.0063552,251.95965,447.01003,257.94967,301.20134,158,137,938,1583,-6.7596,-14.849,2.0585045,-11.513963,17374,7450,-0.3233,0.2063,-876,-548,-736,-492,0.16070711,1.7805,21.2,60.7,-1.155,0.98287,0.49112176,-0.89874805,-0.095,-0.059,1.0112465,1.025659
-4.9264352,2.2798152,-4.4452493,5.061454,253.88366,531.3037,258.20347,300.27224,114,120,960,1650,-5.1596,-10.849,2.0585045,-11.513963,17389,7457,-0.3166,0.3219,-812,-575,-748,-472,0.1598721,1.766,50,11.4,-1.1279,-0.97781,-0.00042422847,-0.95770728,-0.175,-0.159,-0.99155569,1.0670818
-4.8707939,2.3369168,-4.3269643,5.1238434,254.51605,538.95258,263.52752,299.37436,111,118,931,1643,-6.5596,-2.8493,2.0585045,-11.513963,17388,7459,-0.2939,0.2906,-918,-624,-773,-511,0.15962966,1.762,45,17.7,-1.1635,-0.98197,-0.44960795,-0.93783168,-0.096,-0.16,-1.0193724,-0.86598438
-4.7834558,2.427548,-4.1151719,5.2432551,254.86478,542.20082,283.2748,299.13695,170,225,1572,1429,-5.5596,-2.8493,2.0585045,-11.513963,17388,7460,-0.3397,0.2682,-999,-614,-842,-551,0.16008965,1.7795,25.6,17.2,-1.1432,-0.9826,-0.90302047,-0.90322289,-0.076,-0.1,-1.0471891,-0.86598438
-4.6869656,2.5815898,-3.8899517,5.3311736,254.94788,542.45057,286.74538,299.3623,236,224,1733,964,-3.1596,25.151,2.0585045,-11.513963,17391,7453,-0.3217,0.3805,-924,-620,-850,-601,0.16014092,1.7865,28.9,19.2,-1.1385,0.96458,-1.3135873,-0.94037243,-0.036,-0.16,-1.0193724,1.1361199
-4.5922747,2.8116732,-3.6823418,5.3426244,254.34051,535.29906,279.9651,299.49194,217,205,1699,976,-2.9596,35.151,2.0585045,-11.513963,17408,7477,-0.3513,0.3437,-930,-612,-849,-644,0.15980823,1.779,28.4,30.7,0.85246,-0.99967,-1.5017585,-0.92236663,0.003,-0.221,-1.005464,-0.81075392
-4.5174014,3.1036981,-3.4937342,5.3086432,254.2481,481.73649,291.18774,299.4692,206,212,1584,992,-0.55961,35.151,2.0585045,-11.513963,17420,7497,-0.3787,0.322,-900,-578,-844,-653,0.15814027,1.7575,22.4,12.4,-1.1428,-0.98409,-1.6353868,-0.88838481,0.003,-0.241,1.0112465,-0.93502246
-4.4517287,3.3214425,-3.3584526,5.2823552,254.73144,412.91515,295.07966,299.58661,210,185,1125,969,-2.6596,33.151,2.0585045,-11.513963,17420,7509,-0.4328,0.2685,708,-688,-831,-682,0.15875536,1.767,25.4,28.9,-1.1172,-0.98706,-1.7423466,-0.92309849,0.002,-0.062,-1.0193724,1.1085047
-4.2989924,3.6333799,-3.1060458,5.2351734,255.71712,322.98659,304.46931,299.66802,246,159,1072,900,-1.8596,35.151,2.0585045,-11.513963,17422,7515,-0.4382,0.234,-4814,-750,-849,-682,0.15761683,1.757,53.1,26.1,0.86374,0.96833,-1.8132317,-0.91941585,0.002,-0.022,0.98342985,-0.7969463
-4.102637,3.8574929,-2.8109625,5.168049,256.15394,267.17049,350.61502,299.5419,196,150,1098,1162,-3.7596,-8.8493,2.0585045,-11.513963,17418,7510,-0.4523,0.2013,-2824,-716,-849,-698,0.15781583,1.75,36.4,14.1,0.89143,0.97765,-2.0304352,-0.89612212,-0.018,-0.002,1.0112465,-0.82456153
-3.8969219,3.9274283,-2.5257284,5.0827042,257.97283,265.38129,436.05357,346.46222,150,125,1088,1644,-2.6596,-38.849,2.0585045,-11.513963,17409,7496,-0.4301,0.172,-644,-688,-847,-689,0.15891935,1.7685,28,7.6,-1.1146,0.97644,-1.443862,-0.92180453,-0.059,0.057,-0.99155569,1.2189656
-3.6600066,3.8528947,-2.2520442,4.9858332,267.85197,270.30711,479.34286,451.93713,130,121,1081,1562,-1.9596,-10.849,2.0585045,-11.513963,17402,7490,-0.4398,0.0598,-226,-590,-829,-696,0.15947692,1.7725,26.1,19.4,0.89804,0.98216,-0.84110526,-0.93155752,-0.159,0.017,0.9973382,-0.74171584
-3.4810985,3.7469674,-2.0591288,4.9214215,264.89231,273.71137,487.05895,487.47677,129,150,1257,1495,-2.6596,-26.849,2.0257081,-11.623284,17399,7487,-0.4385,0.0705,-50,1142,-781,-700,0.1591723,1.77,31.6,10,-1.0836,-0.96112,-0.26032847,-0.7980488,-0.16,-0.544,-1.0193724,-0.7969463
-3.2111656,3.6310764,-1.7436724,4.8053009,267.71835,281.22448,487.18536,488.31872,212,221,1797,1063,-1.1596,-46.849,3.4054055,-7.0242927,17406,7477,-0.527,-0.0646,188,-7018,-810,-712,0.15896988,1.7707,25.8,10.2,0.87963,-0.97922,0.11244806,-0.78010206,-0.1,0.076,1.0112465,1.1775428
-2.9583534,3.6320249,-1.4113773,4.6235478,272.53798,281.58327,487.64875,488.22813,237,210,1661,980,-1.8596,-32.849,5.0913009,-1.4046413,17410,7467,-0.4277,0.0216,473,-1929,-855,-736,0.1591723,1.7725,32.8,18.8,0.92177,-0.98317,0.42592506,-0.69559674,-0.16,-0.264,-1.0471891,1.1223123
-2.7033006,3.6550962,-1.0912986,4.3727842,302.07746,280.7812,485.85377,488.4978,211,211,1593,943,-4.4596,-50.849,5.0585045,-1.5139626,17420,7469,-0.4231,0.0828,849,-344,-936,-704,0.15791552,1.7605,20.7,3.7,0.88942,0.97015,0.71105729,-0.53543842,-0.221,0.015,0.98342985,-0.75552345
-2.4323698,3.5986514,-0.79919865,4.0907574,376.75789,279.37882,485.66822,488.0213,209,197,1376,919,-2.8596,-42.849,5.0585045,-1.5139626,17418,7470,-0.4433,0.1044,1078,36,-930,-682,0.15797788,1.7615,20.2,11,0.91518,0.97513,0.74522609,-0.21859338,-0.241,-0.005,1.0112465,-0.86598438
-2.2502384,3.479341,-0.61006129,3.9069342,447.7419,280.02014,485.63223,488.22727,203,174,1034,947,-3.5596,-38.849,5.0585045,-1.5139626,17427,7490,-0.4871,0.0039,774,206,-888,-768,0.1580403,1.752,19.6,0.3,-1.0757,0.97892,0.66436444,0.38973607,-0.062,0.015,0.9695215,-0.81075392
-1.9840022,3.2524363,-0.30940884,3.6266849,503.45655,281.66104,483.7244,487.47619,226,180,1049,888,-3.7596,-18.849,5.0585045,-1.5139626,17429,7490,-0.3946,0.2413,-54,422,-900,-796,0.15781583,1.754,31.4,5,0.91368,-0.98724,0.71167256,0.61335495,-0.022,-0.005,-1.005464,-0.85217677
-1.7167945,3.0255164,0.009964295,3.2994132,509.05237,282.93643,467.46977,487.96503,185,134,1024,876,0.74039,-10.849,5.0585045,-1.5139626,17434,7502,-0.4305,0.2049,-454,706,-398,-778,0.15761683,1.7505,26.1,5,-1.1028,-0.96876,0.68286647,0.97778162,-0.002,-0.005,-1.0332807,-0.86598438
-1.4488053,2.7524146,0.32392495,2.9305053,507.84851,283.85157,422.16749,487.58137,140,118,1005,993,-1.6596,-2.8493,5.0585045,-1.5139626,17436,7508,-0.4427,0.1335,-612,1078,1023,-786,0.15692428,1.741,14.9,16.7,-1.1114,0.98604,0.72197384,1.0851054,0.057,0.015,0.95561315,-0.89359961
-1.172333,2.4390456,0.61169717,2.5417379,505.33625,285.28923,356.12484,487.10177,127,114,986,820,0.94039,-4.8493,5.0585045,-1.5139626,17432,7498,-0.4636,0.1342,-664,1236,-4933,-772,0.15702285,1.7335,25.1,16.9,0.91303,-0.97856,0.73948924,1.2306557,0.017,-0.165,-1.005464,-0.92121485
-0.96071637,2.2065984,0.78022925,2.2868037,502.89552,286.18373,299.73765,486.90591,143,186,1360,888,12.04,-24.849,5.0585045,-1.5139626,17423,7486,-0.4334,0.1297,-709,896,-3914,-742,0.15761683,1.7425,30.6,10.8,-1.1044,0.97993,0.76318218,1.3657891,-0.544,-0.045,-1.0332807,1.2327732
-0.57041426,1.8106439,1.0084375,1.934805,445.18425,286.66108,286.16335,485.53785,241,229,1862,877,5.9404,-2.8493,5.0585045,-1.5139626,17408,7466,-0.358,0.1889,-704,182,-1220,697,0.15730691,1.7425,26.6,18.5,0.89129,-0.99378,0.76030808,1.4883406,0.076,0.055,-1.0193724,1.1085047
-0.15764462,1.3708264,1.2418594,1.6009042,353.09694,286.46471,284.0981,477.85159,250,198,1643,891,-13.96,23.151,5.0689009,-1.5139626,17403,7453,-0.2918,0.2436,-660,-236,-348,-831,0.15811527,1.7545,4.5,12.7,-1.1011,0.95798,0.78203074,1.5766433,-0.264,0.055,-1.0332807,1.1223123
0.22446552,0.9128824,1.5053108,1.236758,289.42376,285.53783,279.30032,463.33039,229,192,1687,935,-3.6596,265.15,5.0689009,-1.5139626,17405,7460,-0.2743,0.2793,-644,-384,-172,-6620,0.15811527,1.754,19.4,21.5,0.92724,-1.0003,0.77530512,1.6540104,0.015,0.035,-1.0332807,-0.92121485
0.62062901,0.46388433,1.801202,0.84165027,267.65296,285.37998,273.01535,423.48043,232,175,1111,915,0.34039,565.15,4.3835577,-1.5139626,17409,7462,-0.3072,0.2706,-671,-461,-34,-1999,0.15746792,1.7492,10.8,30.6,0.92481,-1.0041,0.77133216,1.6971487,-0.005,0.015,0.98342985,-0.92121485
0.90878642,0.17178587,2.0053887,0.58017004,266.05918,285.21303,249.70732,353.67098,251,154,1041,875,-1.1596,785.15,-0.56674354,-1.5139626,17423,7469,-0.2867,0.2243,-704,-496,124,-492,0.15849116,1.767,20.6,36.2,-1.0881,0.99378,0.79978582,1.7605083,0.015,0.014,1.0112465,1.1637352
1.3739842,-0.25296444,2.3035991,0.2082759,266.51132,290.56458,250.37766,303.76625,212,158,1027,858,-1.0596,291.15,-0.9414955,-1.5139626,17421,7462,-0.3659,0.2737,-776,-492,354,-169,0.15929908,1.7647,5.2,25.9,-1.0686,-0.98351,0.81384419,1.7442471,-0.005,-0.026,-1.0193724,-0.89359961
1.8546848,-0.64624691,2.5957144,-0.13406236,269.11183,336.5848,252.02277,297.16941,149,109,1023,845,0.44039,-280.85,-0.9414955,-1.5139626,17438,7481,-0.3285,0.265,-807,-442,617,37,0.1586672,1.7672,8.9,34.9,0.94639,-1.0027,0.76822095,1.8053705,-0.005,0.014,-1.0332807,1.2327732
2.3194007,-1.0069378,2.8921265,-0.45682075,253.67562,413.21886,253.08604,299.84349,129,104,985,866,2.0404,-344.85,-0.9414955,-1.5139626,17455,7502,-0.3668,0.2693,-843,-412,896,224,0.15899515,1.776,7.9,68.8,-1.0542,0.98688,0.35053715,1.6817059,0.015,-0.166,-1.0332807,1.0532742
2.7616739,-1.3418582,3.1809069,-0.8012676,240.45506,499.58961,253.33902,300.61675,141,106,1083,840,3.8404,-208.85,-0.9414955,-1.5139626,17462,7515,-0.2875,0.3213,-853,-448,1006,430,0.15873016,1.7637,21.5,27.4,0.9183,0.98418,0.043460919,1.3942275,-0.165,-0.106,1.0251549,1.0532742
3.0444103,-1.545577,3.3475335,-1.0513744,239.8123,531.24146,253.25333,300.93967,169,145,1676,901,1.1404,-120.85,-0.9414955,-1.5139626,17469,7508,-0.3599,0.2194,-869,-488,799,652,0.15841584,1.7503,4.2,47.6,0.93417,0.99462,-0.24967362,1.1361939,-0.045,0.033,-1.0193724,-0.76933107
3.43712,-1.8170291,3.5495773,-1.4305408,240.54374,534.91646,253.43494,301.50641,241,146,1770,908,2.3404,-128.85,-0.9414955,-1.5139626,17463,7493,-0.3866,0.1876,-870,-556,224,960,0.1586672,1.7495,9.2,76.6,0.95409,-0.98193,-0.46753398,1.0103468,0.055,0.053,0.9973382,1.3018113
3.7856941,-2.0435078,3.730665,-1.7950158,243.06574,536.23583,253.96196,301.92973,225,126,1719,888,0.94039,-102.85,-0.9414955,-1.5139626,17448,7468,-0.4735,0.1171,-896,-614,-231,1245,0.15948963,1.7635,1.7,75.7,0.94368,1.0012,-0.64407319,0.86613799,0.055,0.053,0.98342985,1.0532742
4.1017081,-2.2395572,3.9061052,-2.1344783,244.2693,530.39075,260.31417,302.16559,206,119,1470,876,6.9404,-118.85,-0.9414955,-1.5139626,17432,7450,-0.5033,0.0575,-900,-628,-511,1268,0.15902043,1.752,1.8,84.9,0.96252,1.0038,-0.77601419,0.82121807,0.035,0.013,-1.005464,1.0946971
4.3799155,-2.4157811,4.099429,-2.4302326,245.43846,478.82461,291.77358,301.92338,206,120,1046,912,1.9404,-90.849,-0.9414955,-1.5139626,17424,7445,-0.3627,0.0967,-896,-636,-626,864,0.15940065,1.745,4.8,116.2,-1.0708,0.99747,-0.8664248,0.76783196,0.015,0.013,0.9973382,-0.90740723
4.5511724,-2.5038546,4.2455582,-2.6026299,245.80719,413.13812,293.35294,301.61559,225,140,992,876,1.5404,-70.849,-0.9414955,-1.5139626,17424,7444,-0.3436,0.0872,-882,-680,-708,208,0.15929908,1.7445,4.4,107.2,0.92031,-0.98175,-0.93238036,0.74219771,0.014,-0.048,-1.0193724,-0.90740723
4.7798264,-2.5743929,4.4558287,-2.8419035,246.05987,324.62741,294.91274,301.56684,190,125,1026,1267,-0.95961,-60.849,-0.9414955,-1.5139626,17411,7442,-0.2742,0.0828,-813,-692,-732,-198,0.15824037,1.7242,4.4,102.3,0.91209,0.99524,-0.99735836,0.71092284,-0.026,0.032,-1.005464,1.0670818
4.9414629,-2.604128,4.6201499,-3.0716045,246.25379,271.93012,300.16962,301.13848,137,101,998,1618,-0.35961,-54.849,-0.9414955,-1.5139626,17408,7444,-0.2789,0.1084,-900,-700,-737,-385,0.15797788,1.7235,0.2,123.8,0.94324,1.0034,-0.80949028,0.71567592,0.014,-0.188,1.0112465,-0.7969463
5.0638571,-2.6201254,4.7557401,-3.2935696,246.40719,275.7351,359.50633,311.06215,125,99,939,1524,-1.6596,-38.849,-0.9414955,-1.5139626,17412,7446,-0.291,0.1466,-980,-698,-718,-450,0.15797788,1.722,0,121.7,0.94578,-0.96373,-0.93244269,0.61715197,-0.166,-0.068,1.0112465,-0.90740723
5.1545032,-2.6250362,4.8972502,-3.5152785,247.19546,281.03231,428.88503,404.43716,152,97,1234,1452,-0.15961,-22.849,-0.9414955,-1.5139626,17428,7469,-0.3071,0.192,-956,-692,-688,-496,0.15754234,1.721,16.1,133.4,0.95151,0.9834,-1.0768389,0.29958491,-0.106,0.012,-1.0193724,1.1223123
5.1797752,-2.6290249,5.0021825,-3.6680651,265.31925,283.00947,468.28484,482.32581,218,117,1711,1035,-2.1596,-30.849,-0.9414955,-1.5139626,17436,7489,-0.3223,0.1632,-956,-632,-668,-524,0.15749272,1.7235,13.5,129.8,0.93435,0.99431,-1.1806985,-0.014718706,0.033,0.031,-1.0332807,1.1085047
5.1838596,-2.6261997,5.1564973,-3.9114056,263.83447,283.61581,479.94681,493.3271,235,107,1586,918,-1.2596,-0.84929,-0.9414955,-1.5139626,17441,7494,-0.3497,0.1415,-934,-756,-676,-502,0.15748031,1.7205,5.6,201.3,-1.0916,0.98118,-1.2594944,-0.3146687,0.053,0.051,-1.0610974,-0.93502246
5.1890467,-2.6225891,5.2567482,-4.1721659,279.019,283.51157,482.51025,493.50767,211,98,1648,886,-0.75961,-30.849,-0.9414955,-1.5139626,17443,7499,-0.3248,0.1728,498,-791,-718,-480,0.15702285,1.7175,7.9,163.9,-1.1152,0.98125,-1.3298571,-0.5695352,0.053,0.031,-1.005464,-0.92121485
5.1929168,-2.6385015,5.2591189,-4.4156523,317.08374,283.18591,483.35889,494.39775,217,102,1123,893,-0.55961,-8.8493,-0.9414955,-1.5139626,17438,7490,-0.3084,0.2124,-3198,-760,-742,-436,0.15692428,1.7155,2.1,157.9,-1.0863,-0.97891,-1.3430301,-0.77638529,0.013,-0.009,1.0112465,1.0532742
5.1757376,-2.644324,5.1859186,-4.5984949,411.77111,283.77913,482.86322,495.00113,221,112,981,935,1.0404,-4.8493,-0.9414955,-1.5139626,17429,7474,-0.2918,0.2436,-4024,-792,-799,-415,0.15660481,1.7125,0.4,169.4,0.88846,0.98086,-1.3544151,-0.93148502,0.013,0.011,0.9973382,1.0118514
5.1462439,-2.6391775,5.1169888,-4.6893888,496.01695,285.08038,482.64922,494.31409,212,144,962,947,0.74039,-10.849,-0.9414955,-1.5139626,17423,7464,-0.2799,0.2612,-789,-760,-833,-432,0.15702285,1.728,0,163.6,0.88281,-0.98433,-1.276299,-1.0283207,-0.048,-0.05,0.9695215,-0.92121485
5.0786223,-2.6388132,4.9896414,-4.8096384,505.12234,286.43211,481.95484,494.66851,179,110,902,1459,-6.5596,15.151,-0.9414955,-1.5139626,17420,7456,-0.3148,0.3306,-352,714,-856,-468,0.15631106,1.7202,0,116.5,-1.0949,-0.98677,-1.2513633,-1.0948979,0.032,0.03,-1.0193724,-0.86598438
5.0156271,-2.6524755,4.8255559,-4.9345573,505.41627,287.97122,480.63666,494.373,136,100,913,1569,-8.7596,5.1507,-0.9414955,-1.5139626,17421,7456,-0.3143,0.2977,-116,-3388,-862,-496,0.15609147,1.718,0,108.5,-1.1074,-1.0051,-1.2834142,-1.1742709,-0.188,-0.11,-1.0471891,1.2603885
4.9556276,-2.6640595,4.6242885,-5.0525665,505.78605,289.70129,481.00675,494.04348,117,101,954,1619,6.0404,25.151,-0.9414955,-1.5139626,17418,7458,-0.3581,0.3461,101,-3824,-882,-532,0.15594542,1.714,0.6,86.1,0.88301,0.96208,-1.3143283,-1.2373965,-0.068,-0.23,-1.0610974,1.1223123
4.8527693,-2.6657187,4.4123264,-5.1190562,503.7439,289.90215,476.17382,493.73649,143,203,936,1327,43.14,11.151,-0.9414955,-1.5139626,17415,7457,-0.3397,0.3861,346,-644,-873,-568,0.15607929,1.71,0,189.7,0.88114,-0.99577,-1.2912073,-1.2599984,0.012,-0.05,0.9695215,-0.68648537
4.7671098,-2.6542747,4.2825718,-5.1253922,472.89667,289.42754,448.91735,493.56314,198,208,942,924,80.84,37.151,-0.98045994,-1.3840811,17431,7471,-0.2928,0.3571,708,-110,-882,-589,0.15672753,1.721,0,174,0.90217,0.98016,-1.1768955,-1.147913,0.031,0.01,-1.005464,1.2741961
4.6565388,-2.6629869,4.0991387,-5.1161392,385.47236,289.93314,381.52,493.06057,180,196,927,942,96.34,19.151,2.9610196,-14.522346,17439,7487,-0.3324,0.3425,952,132,-913,-616,0.1567521,1.7238,0,142.2,-1.1379,-0.99807,-1.2158317,-1.096577,0.051,-0.011,1.0112465,-0.89359961
4.5678966,-2.7023784,3.8898382,-5.1438384,312.03219,290.68035,321.34628,492.88341,154,203,914,905,64.14,49.151,5.1113818,-21.69022,17444,7502,-0.3917,0.3558,748,325,-906,-629,0.15692428,1.7205,0,157.9,0.88949,-1.0019,-1.2186439,-1.1054801,0.031,-0.011,0.9973382,-0.89359961
4.4777042,-2.7436715,3.6362996,-5.212018,283.24498,291.87809,291.37374,493.21753,153,171,914,883,11.24,31.151,5.1113818,-21.69022,17448,7498,-0.4469,0.3061,30,588,-908,-624,0.15692428,1.7205,0,143.3,-1.1436,-0.9831,-1.1987426,-1.0667518,-0.009,0.069,-1.0471891,1.2189656
4.3789214,-2.8436695,3.3642824,-5.2535972,286.16019,292.37194,287.809,493.05125,207,160,916,867,-20.36,35.151,5.0585045,-21.513963,17444,7493,-0.4161,0.2522,-448,966,-909,-624,0.15692428,1.7205,20.4,95.8,0.87648,0.99327,-1.2458136,-1.0612337,0.011,0.009,1.0112465,1.0808895
4.3117984,-2.9539135,3.1891369,-5.2377253,288.16967,292.47415,285.78106,493.20482,168,155,940,1129,-26.86,55.151,5.0585045,-21.513963,17438,7482,-0.447,0.244,-639,1279,-853,-638,0.15521925,1.688,21.7,138,-1.1212,1.0065,-1.2533133,-1.0659868,-0.05,0.009,0.95561315,1.0808895
4.2288872,-3.1701838,2.9459657,-5.1629613,283.24318,302.9582,285.08654,494.28278,141,122,897,1542,-28.66,53.151,5.0585045,-21.513963,17436,7474,-0.4416,0.1607,-740,1110,-936,-668,0.15521925,1.69,0,182.3,0.84013,1.0083,-1.249522,-1.0102019,0.03,0.008,-1.0332807,1.0808895
4.1358703,-3.4369236,2.706226,-5.0738913,279.38255,361,267.03361,479.49796,109,122,874,1506,-27.26,41.151,5.0585045,-21.513963,17428,7459,-0.4311,0.1758,-746,322,-928,-666,0.1552795,1.6855,19.4,157.5,-1.1417,1.007,-1.3296233,-1.0061269,-0.11,-0.652,-1.0193724,1.0946971
3.9832371,-3.6958389,2.4235338,-4.9832724,268.50669,444.76373,255.49659,449.65738,108,149,899,1492,-23.36,23.151,5.0585045,-21.513963,17416,7444,-0.4673,0.0856,-726,-221,-980,-654,0.15533981,1.689,2.8,147,-1.1737,1.0083,-1.3254589,-1.0083864,-0.23,-0.012,-0.99155569,-0.92121485
3.7838266,-3.863633,2.1002355,-4.8800694,256.0318,510.58961,256.64641,375.75217,126,217,941,1083,-18.96,47.151,5.0585045,-21.513963,17417,7443,-0.4291,0.0978,-694,-436,-992,-596,0.15577537,1.6865,0,121.7,0.8445,-0.96118,-1.30641,-0.92248525,-0.05,0.008,0.9973382,-0.89359961
3.6436771,-3.8855834,1.8873797,-4.802653,255.90862,528.69345,258.7842,285.29745,155,212,918,933,-13.16,21.151,5.0585045,-21.513963,17421,7454,-0.4071,0.0849,-688,-556,-975,-564,0.15704751,1.706,1.4,125.8,0.83817,-0.95962,-1.3885011,-0.94687011,0.01,-0.532,0.9973382,-0.90740723
3.4144806,-3.8018136,1.5835857,-4.6713769,257.40381,531.19767,259.06909,277.3059,141,207,896,896,-13.56,11.151,5.0585045,-21.513963,17420,7463,-0.3607,0.0972,-684,-578,-960,-688,0.15719563,1.699,25.2,145.3,-1.1675,1.0205,-1.4108503,-0.99466376,-0.011,0.007,0.98342985,1.1361199
3.1445151,-3.6010624,1.2743324,-4.5320951,258.55512,531.29682,259.80112,292.45864,125,200,889,899,-11.66,-0.84929,5.0585045,-21.513963,17432,7473,-0.3064,0.095,-742,-545,-56,-768,0.15717092,1.706,0,131.6,-1.1758,1.0095,-1.3763635,-0.93735379,-0.011,-0.053,0.9695215,-0.89359961
2.8673591,-3.4142717,0.94466609,-4.3721078,259.07068,526.56533,260.99115,298.54638,134,174,913,886,-8.1596,-14.849,5.0585045,-21.513963,17448,7495,-0.3333,0.1106,-806,-510,639,-690,0.15643332,1.6975,0.8,143.5,0.85192,1.0198,-1.4098743,-0.93367511,0.069,-0.033,-1.005464,1.2741961
2.6076236,-3.3349616,0.60459207,-4.150261,257.46738,466.00661,291.2736,298.46788,185,176,907,907,-9.3596,-44.849,5.0585045,-21.513963,17461,7521,-0.3524,0.0891,-845,-460,-7440,-708,0.1563355,1.6977,15.5,101.6,-1.1971,1.0256,-1.4862893,-0.97975423,0.009,0.007,1.0251549,-0.86598438
2.4315396,-3.3024683,0.38092185,-3.9637542,256.96439,419.53165,298.90097,298.28451,150,138,917,1393,-8.9596,-56.849,5.0585045,-21.513963,17461,7526,-0.394,0.0822,-869,-472,-3196,-690,0.15606711,1.6915,22.4,94.8,-1.1918,1.0141,-1.468264,-0.96832712,0.009,0.047,0.9973382,-0.86598438
2.1524561,-3.2106091,0.061935818,-3.6473342,256.87661,320.45929,300.62786,298.70056,116,129,924,1572,-5.2596,-88.849,5.0585045,-21.513963,17466,7534,-0.4185,0.0261,-884,-494,-1001,-560,0.15606711,1.6915,15.5,113.4,-1.1631,-0.95553,-1.4845023,-0.92990429,0.008,0.006,-0.97764735,1.1775428
1.8619195,-2.9950345,-0.24170365,-3.3269507,256.78371,284.53492,303.40305,298.75448,111,116,966,1506,-4.8596,-62.849,5.0585045,-21.513963,17461,7525,-0.2441,0.0783,-888,-556,-392,1008,0.15689966,1.697,15.4,106.2,-1.1858,1.0155,-1.5024904,-0.95921462,-0.652,-0.094,0.98342985,-0.78313869
1.5662364,-2.702761,-0.55205473,-3.0098011,256.80491,290.83144,301.15339,314.53263,143,192,1246,1427,-4.2596,-66.849,5.0585045,-21.513963,17457,7502,-0.2068,0.0861,-884,-612,-212,-3152,0.15717092,1.6995,30.9,83.6,-1.1852,-0.96302,-0.91093838,-0.95600987,-0.012,-0.194,-1.005464,1.1223123
1.2585387,-2.415674,-0.86995916,-2.6582326,266.86015,295.2873,360.95,426.61224,237,221,1751,939,-2.6596,-52.849,5.0585045,-21.513963,17452,7478,-0.2521,0.1403,-914,-632,-71,-5356,0.15799036,1.7155,15.7,85.2,-1.1528,-0.97556,-0.43716312,-1.0153316,0.008,-0.194,-1.0193724,1.0808895
1.0466778,-2.2057726,-1.0776688,-2.402741,269.99677,298.98508,431.29482,495.5,236,196,1573,910,-2.8596,-60.849,5.0585045,-21.513963,17457,7471,-0.2731,0.11,-916,-630,127,-1376,0.15816528,1.718,15.6,51.3,0.83267,-0.97973,-0.082527217,-1.1058232,-0.532,-0.274,-1.005464,1.1223123
0.72340124,-1.858272,-1.3718731,-2.0003942,279.93096,296.5641,473.20081,502.03497,222,203,1506,889,-0.059607,-48.849,5.0585045,-21.513963,17464,7480,-0.2437,0.0846,-908,-613,368,-236,0.15779093,1.7103,22,54.8,0.84741,-0.99071,0.18493945,-1.2083137,0.007,-0.035,0.9973382,1.1361199
0.37149055,-1.4794718,-1.626332,-1.5952425,313.04923,295.68542,484.26185,502.69617,224,188,1141,896,0.54039,-46.849,5.0585045,-21.513963,17466,7505,-0.1841,0.0941,-899,-636,608,57,0.15865461,1.7155,17.7,54.1,0.85303,1.0033,0.41080756,-1.3020197,-0.053,-0.015,-1.005464,1.1361199
-0.044279109,-1.0532711,-1.843687,-1.2169851,419.72962,295.50805,488.02793,503.4964,251,165,991,889,2.1404,-32.849,5.0585045,-21.513963,17467,7521,-0.1848,0.1126,-846,-656,927,206,0.1586672,1.715,18.2,59.9,-1.1345,-0.98615,0.54959748,-1.386186,-0.033,0.005,0.9973382,1.1223123
-0.46383492,-0.58708157,-2.0609177,-0.85635093,498.34392,296.33019,488.04599,502.0379,214,171,974,953,0.74039,-16.849,5.0585045,-21.513963,17478,7533,-0.1464,0.1393,-918,-688,1032,372,0.15789058,1.7055,24,55.9,-1.1637,0.99633,0.70081964,-1.4578041,0.007,0.045,-1.0332807,1.1361199
